Size	dbscan-10	dbscan-100	dbscan-200	dbscan-50	entropy-1	entropy-2	entropy-3	gradient	hentropy-100	hentropy-200	hentropy-300	kmeans-100	kmeans-20	kmeans-50	random	
200	0.9931542917324908	1.0	1.0	1.0	0.9552395997893628	0.4291732490784623	0.37546076882569773	0.8156924697209057	0.9552395997893628	0.9552395997893628	0.9552395997893628	0.607161664033702	0.6140073723012112	0.7056345444971037	0.018957345971563982	
300	0.9967589129892794	1.0	1.0	0.9755671902268761	0.9466467215158315	0.4295686861131887	0.36275243081525804	0.7771129394166043	0.9466467215158315	0.9466467215158315	0.9466467215158315	0.7382198952879581	0.725006232859636	0.7304911493393169	0.02144103714784343	
400	0.9995642068564788	1.0	1.0	0.9766124346310284	0.9436374201045904	0.4462521789657176	0.3692620569436374	0.7912550842533411	0.9436374201045904	0.9436374201045904	0.9436374201045904	0.7552295177222546	0.7937245787332946	0.7534863451481697	0.01990122022080186	
500	0.9996255382887099	0.9721026025088935	1.0	0.9430818198839168	0.9472008987081071	0.4493540535480247	0.3666916307807527	0.7793484366223553	0.5854708856019472	0.9472008987081071	0.9472008987081071	0.7605317356300318	0.7497659614304437	0.7799101291892904	0.021718779254821196	
600	0.9994850006437492	0.9696150379812025	1.0	0.960345049568688	0.9524913093858632	0.447856315179606	0.36146517316853355	0.7594953006308742	0.5318012102484871	0.9524913093858632	0.9524913093858632	0.7849233938457577	0.7620059224925969	0.7977983777520278	0.020793099008626238	
700	0.999496452277409	0.9647058823529412	1.0	0.9756008239871824	0.9485465781643396	0.45648889906157014	0.36639963378347445	0.7555046921492332	0.5214465552758069	0.9485465781643396	0.9485465781643396	0.7864499885557336	0.8649118791485466	0.7325703822384985	0.021423666742961776	
800	0.9996360146917707	0.9348466298269416	0.970484100459945	0.9926210251149863	0.9526157307832303	0.4526653651434433	0.3667979219747857	0.7583799344826445	0.48330631018166176	0.7733364216935243	0.9526157307832303	0.7627146686079217	0.78753184871447	0.8005029615168261	0.021508222759008638	
900	0.999898528665652	0.9785134449518011	0.9639776763064434	0.9928970065956367	0.9546676813800101	0.46359715880263824	0.38297818366311515	0.7697361745306951	0.47054794520547943	0.5576864535768645	0.9546676813800101	0.7841451040081177	0.7757737189244038	0.763140537798072	0.021993911719939117	
1000	0.9999209204855483	0.9815942430113479	0.9646909967972797	0.9950377604681507	0.9583646356411372	0.45682258510932744	0.3789885730101617	0.7761061247083942	0.4359653631726701	0.5495235459254281	0.7638487999683682	0.768969198529121	0.8103870942232415	0.7851804989917361	0.021667786959788066	
