Size	dbscan-10	dbscan-100	dbscan-200	dbscan-50	entropy-1	entropy-2	entropy-3	gradient	hentropy-100	hentropy-200	hentropy-300	kmeans-100	kmeans-20	kmeans-50	random	
200	0.5504397533154476	-5.524556654323831E-5	-2.7622783271619156E-5	-1.1049113308647662E-4	0.7374136574249195	0.616126660308611	0.61468184769822	0.7267713515162182	0.7374136574249195	0.7374136574249195	0.7374136574249195	-23.58958487578552	-4.140401953795328	-11.38152997298142	0.5790703595069536	
300	0.25546771992399797	-3.659518407372886E-5	-2.4396789382485906E-5	0.44821191055849763	0.7345249102131626	0.6121724081806397	0.6107823426525512	0.7034868183565177	0.7345249102131626	0.7345249102131626	0.7345249102131626	-15.311440648576376	-2.439725126610998	-7.26661494182251	0.572981084975654	
400	0.2177791932197487	-2.7353793971229834E-5	-1.3676896985614917E-5	0.43854958148730216	0.730033493139206	0.6151074585914805	0.6102883991678221	0.7143498155302055	0.730033493139206	0.730033493139206	0.730033493139206	-11.238092266450018	-1.5799620777078276	-5.2219965526444545	0.5686098680051691	
500	0.196226318698837	0.4402439698958962	-1.3121293234608089E-5	0.7392746926159243	0.7243956075204784	0.6152529948169781	0.6099368117567345	0.7041276197682456	0.5939462062727937	0.7243956075204784	0.7243956075204784	-8.821653172325027	-1.1301205889279542	-3.998901988684061	0.5685190626793367	
600	0.19337931199194824	0.44767081413848187	-9.120426106346002E-6	0.5828099519418293	0.7299261962604249	0.6154944299843776	0.6101159081729206	0.6905239822991551	0.6189335336849356	0.7299261962604249	0.7299261962604249	-7.210127682268736	-0.804860334172601	-3.1881857344910283	0.5695982980159093	
700	0.18173762227864299	0.45804678564149137	-8.962380408261694E-6	0.5826247503786162	0.7199628420513539	0.6186339335110952	0.6139393398807551	0.6850598212595471	0.6225141655823521	0.7199628420513539	0.7199628420513539	-6.080726025858833	-0.5111085751272132	-2.6676229065411103	0.573133970179156	
800	0.17373772391062203	0.6198308777201631	0.45922975159722723	0.258533631368569	0.7203984752136893	0.6200767417600666	0.6178744388235797	0.6876249319134242	0.6175447921711695	0.661447353407733	0.7203984752136893	-5.268067734522362	-0.3930309061780226	-2.206514568684943	0.579174220392104	
900	0.15008727499226926	0.5142536086194649	0.47979826203472437	0.2525288852959817	0.7169239233609297	0.6251317137303499	0.6237546576287091	0.6936455433839109	0.6189110871805196	0.6060432246134062	0.7169239233609297	-4.597903159272026	-0.2699749255895266	-1.9003805558621008	0.5827600563493631	
1000	0.14455019969829308	0.49925736529995923	0.4926664016251512	0.22999838330531264	0.7146061165178575	0.6253550566052796	0.625625762977378	0.6956783665399064	0.6169879608231705	0.6053712882891705	0.6578504516087254	-4.084163308771266	-0.14224280751717833	-1.6273647480736197	0.587472017811213	
