Size	CRDC	DBSCAN	K-Means	RDC	Random	TDC	
200	0.02213863514239656	1.0	1.0	0.24019344438473939	0.0	0.13036002149382053	
300	0.019771591720199856	0.679467047347133	1.0	0.23302403045443731	0.0	0.12079467047347132	
400	0.01660783055198973	0.6808541934103551	1.0	0.23269683354728285	0.0	0.11879546427043218	
500	0.018688636557670963	0.6850081106462904	1.0	0.2428242124135576	0.0	0.12118159310168189	
600	0.019908316184624873	0.6826470884754748	1.0	0.24283164218404368	0.0	0.1201318918534245	
700	0.02103624095502702	0.5556350345224647	1.0	0.2504503404268311	0.0	0.12433321266099943	
800	0.02079032783198569	0.5433612932026973	1.0	0.25430726318863345	0.0	0.1245607145374538	
900	0.020282097803127445	0.5160495666377581	1.0	0.25966618603982994	0.0	0.12723398368706404	
1000	0.02109903509587424	0.4325442725167718	1.0	0.2660437201237533	0.0	0.13085552814609985	
